utility_name,respondent_id,year,customer_id,customer_name,customers,sales,revenues
"Orange & Rockland Utilities, Inc",131,2017,3,industrial,133,386531,15730864
"Orange & Rockland Utilities, Inc",131,2017,8,public_authorities,2,96320,7609636
"Orange & Rockland Utilities, Inc",131,2017,4,public_street_and_highway_lighting,571,21751,5142236
"Orange & Rockland Utilities, Inc",131,2017,6,residential,199041,1556193,279016392
"Orange & Rockland Utilities, Inc",131,2017,1,sales_for_resale,3,184305,18159760
"Orange & Rockland Utilities, Inc",131,2016,2,commercial,30992,1880901,146419681
"Orange & Rockland Utilities, Inc",131,2016,3,industrial,130,401768,16128885
"Orange & Rockland Utilities, Inc",131,2016,8,public_authorities,2,93315,6671888
"Orange & Rockland Utilities, Inc",131,2016,4,public_street_and_highway_lighting,576,22302,5767115
"Orange & Rockland Utilities, Inc",131,2016,6,residential,197833,1683233,268500645
"Orange & Rockland Utilities, Inc",131,2016,1,sales_for_resale,3,234057,20862616
"Orange & Rockland Utilities, Inc",131,2015,2,commercial,30795,1861036,151517169
"Orange & Rockland Utilities, Inc",131,2015,3,industrial,127,388360,15005282
"Orange & Rockland Utilities, Inc",131,2015,8,public_authorities,1,93963,8110178
"Orange & Rockland Utilities, Inc",131,2015,4,public_street_and_highway_lighting,579,22430,6167683
"Orange & Rockland Utilities, Inc",131,2015,6,residential,196463,1662539,269928678
"Orange & Rockland Utilities, Inc",131,2015,1,sales_for_resale,3,387512,32390551
"Orange & Rockland Utilities, Inc",131,2014,2,commercial,30667,1822577,158959185
"Orange & Rockland Utilities, Inc",131,2014,3,industrial,116,416290,18188129
"Orange & Rockland Utilities, Inc",131,2014,8,public_authorities,1,95780,10655366
"Orange & Rockland Utilities, Inc",131,2014,4,public_street_and_highway_lighting,578,22510,6118527
"Orange & Rockland Utilities, Inc",131,2014,5,rate_refunds,3882,,234000
"Orange & Rockland Utilities, Inc",131,2014,6,residential,195446,1625933,280647872
"Orange & Rockland Utilities, Inc",131,2014,1,sales_for_resale,3,273318,26807125
"Orange & Rockland Utilities, Inc",131,2013,2,commercial,30502,1802777,144489357
"Orange & Rockland Utilities, Inc",131,2013,3,industrial,97,403369,16766890
"Orange & Rockland Utilities, Inc",131,2013,8,public_authorities,1,96775,8740332
"Orange & Rockland Utilities, Inc",131,2013,4,public_street_and_highway_lighting,579,22644,5682976
"Orange & Rockland Utilities, Inc",131,2013,5,rate_refunds,3882,,468000
"Orange & Rockland Utilities, Inc",131,2013,6,residential,195267,1677643,252178162
"Orange & Rockland Utilities, Inc",131,2013,1,sales_for_resale,3,260491,20929357
"Orange & Rockland Utilities, Inc",131,2012,2,commercial,30356,1807604,132427420
"Orange & Rockland Utilities, Inc",131,2012,3,industrial,96,414778,15801475
"Orange & Rockland Utilities, Inc",131,2012,8,public_authorities,1,105112,7343461
"Orange & Rockland Utilities, Inc",131,2012,4,public_street_and_highway_lighting,590,22817,5173128
"Orange & Rockland Utilities, Inc",131,2012,5,rate_refunds,3882,,468000
"Orange & Rockland Utilities, Inc",131,2012,6,residential,194236,1665381,225963202
"Orange & Rockland Utilities, Inc",131,2012,1,sales_for_resale,3,284770,18453219
"Orange & Rockland Utilities, Inc",131,2011,2,commercial,30261,1842995,147878048
"Orange & Rockland Utilities, Inc",131,2011,3,industrial,99,412445,19199191
"Orange & Rockland Utilities, Inc",131,2011,8,public_authorities,1,100849,8110571
"Orange & Rockland Utilities, Inc",131,2011,4,public_street_and_highway_lighting,595,22712,4875063
"Orange & Rockland Utilities, Inc",131,2011,5,rate_refunds,3882,,234000
"Orange & Rockland Utilities, Inc",131,2011,6,residential,193652,1668869,246928780
"Orange & Rockland Utilities, Inc",131,2011,1,sales_for_resale,3,438182,26759398
"Orange & Rockland Utilities, Inc",131,2010,2,commercial,30140,1845310,163101466
"Orange & Rockland Utilities, Inc",131,2010,3,industrial,103,420991,23466310
"Orange & Rockland Utilities, Inc",131,2010,8,public_authorities,1,94668,8182589
"Orange & Rockland Utilities, Inc",131,2010,4,public_street_and_highway_lighting,594,22990,4916030
"Orange & Rockland Utilities, Inc",131,2010,5,rate_refunds,3882,,-574793
"Orange & Rockland Utilities, Inc",131,2010,6,residential,193070,1690174,260445599
"Orange & Rockland Utilities, Inc",131,2010,1,sales_for_resale,3,353589,24513317
"Orange & Rockland Utilities, Inc",131,2009,2,commercial,30116,1799033,157777937
"Orange & Rockland Utilities, Inc",131,2009,3,industrial,105,437799,23556420
"Orange & Rockland Utilities, Inc",131,2009,8,public_authorities,1,93444,7240676
"Orange & Rockland Utilities, Inc",131,2009,4,public_street_and_highway_lighting,587,23057,4360971
"Orange & Rockland Utilities, Inc",131,2009,6,residential,192527,1561344,226782177
"Orange & Rockland Utilities, Inc",131,2009,1,sales_for_resale,3,280711,19227286
"Orange & Rockland Utilities, Inc",131,2008,2,commercial,30001,1868844,184963762
"Orange & Rockland Utilities, Inc",131,2008,3,industrial,106,501004,37791193
"Orange & Rockland Utilities, Inc",131,2008,8,public_authorities,1,101235,12995993
"Orange & Rockland Utilities, Inc",131,2008,4,public_street_and_highway_lighting,584,22719,4100977
"Orange & Rockland Utilities, Inc",131,2008,5,rate_refunds,3882,,-565997
"Orange & Rockland Utilities, Inc",131,2008,6,residential,191648,1658914,239826977
"Orange & Rockland Utilities, Inc",131,2008,1,sales_for_resale,3,289481,30665728
"Orange & Rockland Utilities, Inc",131,2007,2,commercial,29808,1851676,175168094
"Orange & Rockland Utilities, Inc",131,2007,3,industrial,108,512240,36031787
"Orange & Rockland Utilities, Inc",131,2007,8,public_authorities,4,102563,11830353
"Orange & Rockland Utilities, Inc",131,2007,4,public_street_and_highway_lighting,582,21649,3715561
"Orange & Rockland Utilities, Inc",131,2007,5,rate_refunds,3882,,739793
"Orange & Rockland Utilities, Inc",131,2007,6,residential,190952,1645851,221012117
"Orange & Rockland Utilities, Inc",131,2007,1,sales_for_resale,3882,336030,29547279
"Orange & Rockland Utilities, Inc",131,2006,2,commercial,29411,1799686,153047906
"Orange & Rockland Utilities, Inc",131,2006,3,industrial,115,544835,30121620
"Orange & Rockland Utilities, Inc",131,2006,8,public_authorities,1,98954,11127777
"Orange & Rockland Utilities, Inc",131,2006,4,public_street_and_highway_lighting,578,23408,3455137
"Orange & Rockland Utilities, Inc",131,2006,5,rate_refunds,3882,,161922
"Orange & Rockland Utilities, Inc",131,2006,6,residential,188991,1572484,194300763
"Orange & Rockland Utilities, Inc",131,2006,1,sales_for_resale,3,381708,28074082
"Orange & Rockland Utilities, Inc",131,2005,2,commercial,29018,1847487,156981795
"Orange & Rockland Utilities, Inc",131,2005,3,industrial,118,673849,42821207
"Orange & Rockland Utilities, Inc",131,2005,8,public_authorities,1,99626,12032185
"Orange & Rockland Utilities, Inc",131,2005,4,public_street_and_highway_lighting,572,23345,3474051
"Orange & Rockland Utilities, Inc",131,2005,5,rate_refunds,3882,,-4704607
"Orange & Rockland Utilities, Inc",131,2005,6,residential,187276,1672162,201742153
"Orange & Rockland Utilities, Inc",131,2005,1,sales_for_resale,3,319361,32412974
Otter Tail Power Co.,132,2020,2,commercial,27353,983477,139063445
Otter Tail Power Co.,132,2020,3,industrial,55,2463267,113447644
Otter Tail Power Co.,132,2020,8,public_authorities,1235,43711,3489835
Otter Tail Power Co.,132,2020,4,public_street_and_highway_lighting,670,20001,3786955
Otter Tail Power Co.,132,2020,6,residential,103493,1266232,126576519
Otter Tail Power Co.,132,2020,1,sales_for_resale,3882,242376,4857305
Otter Tail Power Co.,132,2019,2,commercial,27348,1009749,144662964
Otter Tail Power Co.,132,2019,3,industrial,13,2588253,122298674
Otter Tail Power Co.,132,2019,8,public_authorities,1235,44515,3581580
Otter Tail Power Co.,132,2019,4,public_street_and_highway_lighting,672,23255,3788540
Otter Tail Power Co.,132,2019,5,rate_refunds,3882,,-2963338
Otter Tail Power Co.,132,2019,6,residential,103315,1303317,131961586
Otter Tail Power Co.,132,2019,1,sales_for_resale,3882,205235,5006802
Otter Tail Power Co.,132,2018,2,commercial,27110,1607370,141495988
Otter Tail Power Co.,132,2018,3,industrial,13,1983281,121820577
Otter Tail Power Co.,132,2018,8,public_authorities,592,40424,3286993
Otter Tail Power Co.,132,2018,4,public_street_and_highway_lighting,397,24753,3924126
Otter Tail Power Co.,132,2018,5,rate_refunds,3882,,-12950014
Otter Tail Power Co.,132,2018,6,residential,104038,1321132,127538863
Otter Tail Power Co.,132,2018,1,sales_for_resale,3882,312412,7735068
Otter Tail Power Co.,132,2017,2,commercial,26991,1568284,139629214
Otter Tail Power Co.,132,2017,3,industrial,58,1938423,113218700
Otter Tail Power Co.,132,2017,8,public_authorities,595,40088,3104146
Otter Tail Power Co.,132,2017,4,public_street_and_highway_lighting,404,24995,3769175
Otter Tail Power Co.,132,2017,5,rate_refunds,3882,,-4982931
Otter Tail Power Co.,132,2017,6,residential,103804,1243194,117437982
Otter Tail Power Co.,132,2017,1,sales_for_resale,3882,225607,5173104
Otter Tail Power Co.,132,2016,2,commercial,26849,1572211,136091872
Otter Tail Power Co.,132,2016,3,industrial,56,1893184,116282174
Otter Tail Power Co.,132,2016,8,public_authorities,598,38993,3037982
Otter Tail Power Co.,132,2016,4,public_street_and_highway_lighting,412,25088,3749416
Otter Tail Power Co.,132,2016,5,rate_refunds,3882,,-3589322
Otter Tail Power Co.,132,2016,6,residential,103439,1220946,115782375
Otter Tail Power Co.,132,2016,1,sales_for_resale,3882,205208,4583862
Otter Tail Power Co.,132,2015,2,commercial,26725,1588296,138431230
Otter Tail Power Co.,132,2015,3,industrial,57,1665699,98305377
Otter Tail Power Co.,132,2015,8,public_authorities,593,40846,3097480
Otter Tail Power Co.,132,2015,4,public_street_and_highway_lighting,408,25851,3670700
Otter Tail Power Co.,132,2015,6,residential,103039,1272912,116279070
Otter Tail Power Co.,132,2015,1,sales_for_resale,3882,115860,2498622
Otter Tail Power Co.,132,2014,2,commercial,26651,1688771,136930327
Otter Tail Power Co.,132,2014,3,industrial,56,1551483,95036889
Otter Tail Power Co.,132,2014,8,public_authorities,590,42486,3120689
Otter Tail Power Co.,132,2014,4,public_street_and_highway_lighting,402,26218,3629391
Otter Tail Power Co.,132,2014,6,residential,102641,1386104,119730343
Otter Tail Power Co.,132,2014,1,sales_for_resale,3882,775834,11159834
Otter Tail Power Co.,132,2013,2,commercial,26576,1659629,125635483
Otter Tail Power Co.,132,2013,3,industrial,54,1382443,79327693
Otter Tail Power Co.,132,2013,8,public_authorities,595,40548,2768207
Otter Tail Power Co.,132,2013,4,public_street_and_highway_lighting,406,26062,3427477
Otter Tail Power Co.,132,2013,6,residential,102357,1378859,113434253
Otter Tail Power Co.,132,2013,1,sales_for_resale,3882,1732210,14846056
Otter Tail Power Co.,132,2012,2,commercial,26476,1555573,120824857
Otter Tail Power Co.,132,2012,3,industrial,52,1367050,74442916
Otter Tail Power Co.,132,2012,8,public_authorities,595,38299,2635752
Otter Tail Power Co.,132,2012,4,public_street_and_highway_lighting,404,26300,3452048
Otter Tail Power Co.,132,2012,6,residential,101996,1253567,104144744
Otter Tail Power Co.,132,2012,1,sales_for_resale,3882,2135159,12951359
Otter Tail Power Co.,132,2011,2,commercial,26418,1596350,118749830
Otter Tail Power Co.,132,2011,3,industrial,53,1311133,74430490
Otter Tail Power Co.,132,2011,8,public_authorities,590,42149,2759500
Otter Tail Power Co.,132,2011,4,public_street_and_highway_lighting,397,26207,3329067
Otter Tail Power Co.,132,2011,5,rate_refunds,3882,,-3932908
Otter Tail Power Co.,132,2011,6,residential,101792,1315798,105997246
Otter Tail Power Co.,132,2011,1,sales_for_resale,3882,2496462,14518307
Otter Tail Power Co.,132,2010,2,commercial,26406,1589874,115331509
Otter Tail Power Co.,132,2010,3,industrial,53,1330802,78474654
Otter Tail Power Co.,132,2010,8,public_authorities,589,40665,2640525
Otter Tail Power Co.,132,2010,4,public_street_and_highway_lighting,395,28285,3467791
Otter Tail Power Co.,132,2010,5,rate_refunds,3882,,-422135
Otter Tail Power Co.,132,2010,6,residential,101797,1273122,101588116
Otter Tail Power Co.,132,2010,1,sales_for_resale,3882,2341316,20053368
Otter Tail Power Co.,132,2009,2,commercial,26496,1593811,114728959
Otter Tail Power Co.,132,2009,3,industrial,50,1285151,64974908
Otter Tail Power Co.,132,2009,8,public_authorities,607,41519,2469672
Otter Tail Power Co.,132,2009,4,public_street_and_highway_lighting,411,27117,3097273
Otter Tail Power Co.,132,2009,5,rate_refunds,3882,,-1318497
Otter Tail Power Co.,132,2009,6,residential,101703,1296779,98163970
Otter Tail Power Co.,132,2009,1,sales_for_resale,3882,1957534,12578961
Otter Tail Power Co.,132,2008,2,commercial,26529,1558950,115499407
Otter Tail Power Co.,132,2008,3,industrial,51,1357006,72686119
Otter Tail Power Co.,132,2008,8,public_authorities,611,41189,2531032
Otter Tail Power Co.,132,2008,4,public_street_and_highway_lighting,415,27121,3063290
Otter Tail Power Co.,132,2008,5,rate_refunds,3882,,-3715982
Otter Tail Power Co.,132,2008,6,residential,101675,1257641,97567111
Otter Tail Power Co.,132,2008,1,sales_for_resale,3882,4729086,23708437
Otter Tail Power Co.,132,2007,2,commercial,26422,1518825,105786364
Otter Tail Power Co.,132,2007,3,industrial,51,1318059,74821602
Otter Tail Power Co.,132,2007,8,public_authorities,592,41843,2461466
Otter Tail Power Co.,132,2007,4,public_street_and_highway_lighting,406,27078,2868359
Otter Tail Power Co.,132,2007,5,rate_refunds,3882,,-1297930
Otter Tail Power Co.,132,2007,6,residential,101704,1218026,92254111
Otter Tail Power Co.,132,2007,1,sales_for_resale,3882,3543401,20345040
Otter Tail Power Co.,132,2006,2,commercial,26277,1452713,101824083
Otter Tail Power Co.,132,2006,3,industrial,52,1298238,65441194
Otter Tail Power Co.,132,2006,8,public_authorities,574,42244,2379775
Otter Tail Power Co.,132,2006,4,public_street_and_highway_lighting,406,26818,2877902
Otter Tail Power Co.,132,2006,5,rate_refunds,3882,,1453772
Otter Tail Power Co.,132,2006,6,residential,101417,1170841,86949503
Otter Tail Power Co.,132,2006,1,sales_for_resale,3882,3175314,23129699
Otter Tail Power Co.,132,2005,2,commercial,26187,1429282,95347687
Otter Tail Power Co.,132,2005,3,industrial,51,1232725,66564310
Otter Tail Power Co.,132,2005,8,public_authorities,585,43217,2367354
Otter Tail Power Co.,132,2005,4,public_street_and_highway_lighting,406,26446,2820220
Otter Tail Power Co.,132,2005,5,rate_refunds,3882,,-1900000
Otter Tail Power Co.,132,2005,6,residential,101060,1162765,83739705
Otter Tail Power Co.,132,2005,1,sales_for_resale,61,1456717,24799340
Pacific Gas & Electric Co.,133,2020,2,commercial,641984,33954854,6193136336
Pacific Gas & Electric Co.,133,2020,3,industrial,1287,14100505,1530028729
Pacific Gas & Electric Co.,133,2020,7,interdepartmental,3882,296120,51081618
Pacific Gas & Electric Co.,133,2020,8,public_authorities,4,8701,1819316
Pacific Gas & Electric Co.,133,2020,4,public_street_and_highway_lighting,36492,291953,61588250
Pacific Gas & Electric Co.,133,2020,9,railroads_and_railways,28,326696,6055152
Pacific Gas & Electric Co.,133,2020,5,rate_refunds,3882,,-62826628
Pacific Gas & Electric Co.,133,2020,6,residential,4910767,29814086,5522669106
Pacific Gas & Electric Co.,133,2020,1,sales_for_resale,3882,18328235,1897859429
Pacific Gas & Electric Co.,133,2019,2,commercial,641100,35098781,5862972960
Pacific Gas & Electric Co.,133,2019,3,industrial,1288,14711024,1493456812
Pacific Gas & Electric Co.,133,2019,7,interdepartmental,3882,300575,48794887
Pacific Gas & Electric Co.,133,2019,8,public_authorities,5,10879,2184785
Pacific Gas & Electric Co.,133,2019,4,public_street_and_highway_lighting,36176,296641,58051541
Pacific Gas & Electric Co.,133,2019,9,railroads_and_railways,28,440880,7244471
Pacific Gas & Electric Co.,133,2019,5,rate_refunds,3882,,308209362
Pacific Gas & Electric Co.,133,2019,6,residential,4845484,27513436,4846946484
Pacific Gas & Electric Co.,133,2019,1,sales_for_resale,3882,21907744,1462736215
Pacific Gas & Electric Co.,133,2018,2,commercial,635503,36430669,6141452151
Pacific Gas & Electric Co.,133,2018,3,industrial,1314,15163358,1531576710
Pacific Gas & Electric Co.,133,2018,7,interdepartmental,3882,290560,46634494
Pacific Gas & Electric Co.,133,2018,8,public_authorities,2,12790,2263228
Pacific Gas & Electric Co.,133,2018,4,public_street_and_highway_lighting,36204,306682,63885241
Pacific Gas & Electric Co.,133,2018,9,railroads_and_railways,23,377019,6151562
Pacific Gas & Electric Co.,133,2018,5,rate_refunds,3882,,-580325469
Pacific Gas & Electric Co.,133,2018,6,residential,4798731,27485186,5051462029
Pacific Gas & Electric Co.,133,2018,1,sales_for_resale,3882,10790942,326502665
Pacific Gas & Electric Co.,133,2017,2,commercial,634978,36881436,6499737292
Pacific Gas & Electric Co.,133,2017,3,industrial,1325,15187122,1603479860
Pacific Gas & Electric Co.,133,2017,7,interdepartmental,3882,289607,44421522
Pacific Gas & Electric Co.,133,2017,8,public_authorities,13,12177,2175010
Pacific Gas & Electric Co.,133,2017,4,public_street_and_highway_lighting,34795,327380,69800620
Pacific Gas & Electric Co.,133,2017,9,railroads_and_railways,25,407351,6988161
Pacific Gas & Electric Co.,133,2017,5,rate_refunds,3882,,-169512710
Pacific Gas & Electric Co.,133,2017,6,residential,4808753,29408850,5693009418
Pacific Gas & Electric Co.,133,2017,1,sales_for_resale,3882,5661727,112554619
Pacific Gas & Electric Co.,133,2016,2,commercial,632578,38213377,6622244360
Pacific Gas & Electric Co.,133,2016,3,industrial,1326,15402877,1525023120
Pacific Gas & Electric Co.,133,2016,7,interdepartmental,3882,308929,44898176
